user_id,video_id,time_ms,duration_ms,playing_time,label_1D
19,53970,205085239,56500,3383,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,337612,140474744,80500,45337,[ 1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1]
19,424291,140366934,8566,9683,[1 1]
19,93546,223412263,72300,38150,[ 1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1]
19,631671,242795801,91200,35884,[ 1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,500281,65346791,11566,16606,[1 1 1]
19,603886,171349905,6133,8968,[1 1]
19,577370,168109892,193600,133842,"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
19,637386,243769752,112278,4508,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,520651,134873699,91833,6382,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,584776,201823543,55666,11770,[ 1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,493229,201438293,10633,11792,[1 1 1]
19,657616,254051855,27316,16276,[ 1  1  1  0 -1 -1]
19,498774,135138419,111133,37831,[ 1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,68090,201823543,185733,3644,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
19,571523,205508040,23333,2200,[ 0 -1 -1 -1 -1]
19,35879,141850647,160366,5166,"[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
19,379377,136439504,10333,7234,[ 1  0 -1]
19,592411,201325068,7083,1205,[ 0 -1]
19,420551,67181489,20466,2028,[ 0 -1 -1 -1 -1]
19,652360,288327371,11900,11426,[1 1 0]
19,579751,153788305,15533,14899,[ 1  1  0 -1]
19,579084,140878714,25366,13336,[ 1  1  0 -1 -1 -1]
19,314719,154375105,11500,7133,[ 1  0 -1]
19,580696,257691018,132932,50686,"[ 1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1]"
19,559754,201627012,6000,1927,[ 0 -1]
19,25299,243576706,186316,5366,"[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
19,439865,244084405,17166,17406,[1 1 1 1]
19,593057,155138291,24290,7148,[ 1  0 -1 -1 -1]
19,524759,142648079,11300,8815,[ 1  0 -1]
19,438617,138684012,150450,83805,"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1]"
19,8387,246720029,66300,11861,[ 1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,81870,253763081,33000,18737,[ 1  1  1  0 -1 -1 -1]
19,469886,46291116,136866,72110,"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1]"
19,646415,245075650,46300,1350,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,577934,167947414,9200,8364,[1 0]
19,476660,202077438,13480,9876,[ 1  0 -1]
19,655446,288454409,6666,6478,[1 0]
19,445639,79116676,19933,21279,[1 1 1 1]
19,344518,202123346,55416,9323,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,404749,135865565,16133,2666,[ 0 -1 -1 -1]
19,648233,242983072,130699,21928,"[ 1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1]"
19,493219,65053520,20066,12859,[ 1  1  0 -1 -1]
19,348470,78348316,57583,50869,[ 1  1  1  1  1  1  1  1  1  1  0 -1]
19,368086,70649626,53666,57879,[1 1 1 1 1 1 1 1 1 1 1]
19,219012,254240056,115100,60102,[ 1  1  1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,493401,47025785,10700,14068,[1 1 1]
19,483939,166941715,16616,11738,[ 1  1  0 -1]
19,568278,131818693,63933,3981,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,564866,159409598,55200,1232,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,537697,245629569,42533,22630,[ 1  1  1  1  0 -1 -1 -1 -1]
19,600568,201823543,43900,26399,[ 1  1  1  1  1  0 -1 -1 -1]
19,44392,79515640,9933,9993,[1 1]
19,600659,205337430,63933,3870,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,592943,245785888,6539,4800,[ 0 -1]
19,572872,223667833,10500,4848,[ 0 -1 -1]
19,344327,140790935,17600,11812,[ 1  1  0 -1]
19,451846,140252130,13266,20337,[1 1 1]
19,329873,145376080,21905,3114,[ 0 -1 -1 -1 -1]
19,59932,134245584,12866,14260,[1 1 1]
19,537336,124541470,13063,14454,[1 1 1]
19,501372,128320230,141340,2082,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1]"
19,510324,67181489,20240,4966,[ 0 -1 -1 -1 -1]
19,155145,140274764,57166,2639,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,311146,64969434,142933,6976,"[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1]"
19,636295,289645855,56433,10262,[ 1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,567380,140474744,29016,13866,[ 1  1  0 -1 -1 -1]
19,458024,135865565,114000,58261,[ 1  1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,434355,166247949,13533,15141,[1 1 1]
19,216395,83468932,8900,10740,[1 1]
19,552066,128411553,7366,2076,[ 0 -1]
19,639964,245492266,11700,31678,[1 1 1]
19,163068,85376339,110366,1560,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,567596,131818693,16200,3330,[ 0 -1 -1 -1]
19,296596,140274764,85866,30787,[ 1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,482425,65053520,5900,7185,[1 1]
19,612570,205275871,57066,19592,[ 1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1]
19,638794,287765331,9000,5542,[1 0]
19,220959,287576560,12433,1653,[ 0 -1 -1]
19,638792,289645855,41880,16777,[ 1  1  1  0 -1 -1 -1 -1 -1]
19,173199,142674721,11633,2765,[ 0 -1 -1]
19,77800,141379347,115900,4732,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,616054,244084405,11666,13762,[1 1 1]
19,521041,138078989,42266,3142,[ 0 -1 -1 -1 -1 -1 -1 -1 -1]
19,584287,160802403,14966,16391,[1 1 1]
19,129261,141928093,56233,24087,[ 1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1]
19,535343,140723791,14633,17415,[1 1 1]
19,439027,153998275,194999,6096,"[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
19,577692,171349905,87416,16002,[ 1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,541752,201741294,62900,14437,[ 1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,418171,254240056,118300,15716,[ 1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,634566,258565490,8133,9585,[1 1]
19,448421,66700993,56383,28225,[ 1  1  1  1  1  0 -1 -1 -1 -1 -1 -1]
19,651786,288257470,10000,9121,[1 0]
19,452033,142648079,186100,13389,"[ 1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
19,612319,201627012,7733,7524,[1 0]
19,297290,201894237,12633,13876,[1 1 1]
19,566540,153895211,81880,44580,[ 1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1]
19,211607,166247949,12033,1202,[ 0 -1 -1]
19,566580,160683653,7833,7843,[1 1]
19,384206,205085239,96233,48151,[ 1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,593639,159587658,8000,16752,[1 1]
19,500983,134873699,15200,6854,[ 1  0 -1 -1]
19,528905,132669138,11766,15141,[1 1 1]
19,107287,140474744,74900,50877,[ 1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1]
19,625793,288069813,8133,5764,[1 0]
19,117088,218935382,174833,2832,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
19,524297,140474744,9280,7843,[1 0]
19,383401,46496516,8633,12761,[1 1]
19,450848,86363909,17360,13416,[ 1  1  0 -1]
19,597464,159840689,14800,15953,[1 1 1]
19,600861,166247949,9041,14217,[1 1]
19,584629,223576841,130266,68321,"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1]"
19,297534,245785888,57500,7428,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,497026,154234225,42466,12326,[ 1  1  0 -1 -1 -1 -1 -1 -1]
19,663450,287576560,13433,3709,[ 0 -1 -1]
19,590419,169131813,70250,52583,[ 1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1]
19,414011,137665208,27433,3757,[ 0 -1 -1 -1 -1 -1]
19,580786,168388329,13730,16550,[1 1 1]
19,209843,153788305,11433,1362,[ 0 -1 -1]
19,534172,133863902,7966,6478,[1 0]
19,642587,242444475,36033,29436,[ 1  1  1  1  1  0 -1 -1]
19,360071,74905530,182733,125381,"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
19,280348,135395123,7600,11036,[1 1]
19,568775,142313604,6960,7897,[1 1]
19,507527,142175458,32966,25276,[ 1  1  1  1  1  0 -1]
19,273640,201438293,76483,1690,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,458365,134600810,48733,5445,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1]
19,599437,201741294,6733,8073,[1 1]
19,570349,141699335,5966,9259,[1 1]
19,443608,136203330,16366,18645,[1 1 1 1]
19,470804,79116676,9166,1104,[ 0 -1]
19,536512,82829996,63516,34003,[ 1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1]
19,233888,288454409,7533,9900,[1 1]
19,547235,159409598,11900,10598,[1 1 0]
19,404253,243675165,94500,42001,[ 1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,609521,246720029,37100,52043,[1 1 1 1 1 1 1 1]
19,370491,137598605,11166,3116,[ 0 -1 -1]
19,593432,167700837,86500,20585,[ 1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,566706,134688798,19552,20925,[1 1 1 1]
19,97870,202123346,86840,5999,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,105269,223488558,14266,13482,[1 1 0]
19,65477,79116676,57333,1142,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,336958,131971215,67400,52187,[ 1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1]
19,281252,145378477,52883,27418,[ 1  1  1  1  1  0 -1 -1 -1 -1 -1]
19,617967,288498736,58466,1271,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,533028,144636998,28233,14659,[ 1  1  0 -1 -1 -1]
19,115464,142222677,11933,13280,[1 1 1]
19,625214,256697755,87000,5347,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,571278,223488558,6966,5973,[1 0]
19,553667,220384094,105100,39468,[ 1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,608145,204630990,28478,3619,[ 0 -1 -1 -1 -1 -1]
19,566208,141119356,88866,4715,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,48135,257691018,70133,38036,[ 1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1]
19,550815,135138419,100600,28056,[ 1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,602017,168607748,131166,52405,"[ 1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1]"
19,582953,153895211,62300,3266,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,244579,245075650,59133,58231,[1 1 1 1 1 1 1 1 1 1 1 0]
19,295716,136439504,63400,27353,[ 1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1]
19,434689,138572948,83100,8538,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,437198,146100942,40166,4907,[ 0 -1 -1 -1 -1 -1 -1 -1 -1]
19,461699,160683653,16066,19024,[1 1 1 1]
19,630267,243769752,179166,10116,"[ 1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
19,520084,79515640,163200,20729,"[ 1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
19,24602,70649626,24616,22200,[1 1 1 1 0]
19,611914,201894237,89300,20384,[ 1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,324851,254437524,10600,6925,[ 1  0 -1]
19,626916,243057055,14833,12016,[1 1 0]
19,230433,74673550,60516,3103,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,479317,66223531,132700,3668,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1]"
19,117933,242206883,11466,1428,[ 0 -1 -1]
19,445864,142674721,6566,6686,[1 1]
19,626845,238532900,11800,3772,[ 0 -1 -1]
19,616351,201325068,55733,33988,[ 1  1  1  1  1  1  0 -1 -1 -1 -1 -1]
19,527169,204845239,35966,30524,[ 1  1  1  1  1  1  0 -1]
19,587909,201894237,9433,11040,[1 1]
19,574527,140790935,92700,48375,[ 1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,607323,223667833,68833,2895,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,576668,218888271,149720,85341,"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1]"
19,535820,132603749,77683,7544,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,406857,136719845,29333,13986,[ 1  1  0 -1 -1 -1]
19,406910,223412263,58066,1969,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,564027,144636998,20733,5721,[ 1  0 -1 -1 -1]
19,509631,67181489,7300,11500,[1 1]
19,307601,137162136,59533,38922,[ 1  1  1  1  1  1  1  0 -1 -1 -1 -1]
19,502316,124905285,17833,6521,[ 1  0 -1 -1]
19,435132,153827961,51566,4265,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,635654,245322273,11933,13821,[1 1 1]
19,203439,140274764,188000,2834,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
19,363876,223488558,42483,4214,[ 0 -1 -1 -1 -1 -1 -1 -1 -1]
19,432017,137528316,15582,16361,[1 1 1 1]
19,57071,64852660,58591,44462,[ 1  1  1  1  1  1  1  1  0 -1 -1 -1]
19,518858,244141899,55400,2320,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,322157,67327729,34166,3601,[ 0 -1 -1 -1 -1 -1 -1]
19,326147,166749451,64083,4068,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,411699,68700616,69683,33420,[ 1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1]
19,520266,205491921,105933,305,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,534195,82829996,98466,7818,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,451102,82681110,35933,44836,[1 1 1 1 1 1 1 1]
19,311657,288454409,5766,8322,[1 1]
19,274253,134688798,72033,1469,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
19,578226,201325068,33600,24902,[ 1  1  1  1  0 -1 -1]
19,47061,170210036,35233,2275,[ 0 -1 -1 -1 -1 -1 -1 -1]
19,585242,201325068,11344,6043,[ 1  0 -1]
19,534248,246573465,20016,5553,[ 1  0 -1 -1 -1]
19,490062,167102181,42150,31794,[ 1  1  1  1  1  1  0 -1 -1]
19,542796,245322273,188366,20742,"[ 1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
20,382827,228737754,55833,38503,[ 1  1  1  1  1  1  1  0 -1 -1 -1 -1]
20,38192,145386972,107960,39026,[ 1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
20,387381,238186960,27866,977,[ 0 -1 -1 -1 -1 -1]
20,276512,119405352,27360,28403,[1 1 1 1 1 1]
20,251717,55331698,8900,11447,[1 1]
20,395809,175651877,70472,16899,[ 1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
20,518793,119172180,61200,2306,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
20,326494,207323041,145300,19648,"[ 1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1]"
20,535117,83533964,50733,108711,[1 1 1 1 1 1 1 1 1 1 1]
20,600211,183537367,15233,16218,[1 1 1 1]
20,485339,47085653,39233,5236,[ 1  0 -1 -1 -1 -1 -1 -1]
20,486443,49784972,55900,59480,[1 1 1 1 1 1 1 1 1 1 1 1]
20,239285,231097201,10944,14398,[1 1 1]
20,348189,177134241,7833,9128,[1 1]
20,591103,230694293,54366,56473,[1 1 1 1 1 1 1 1 1 1 1]
20,447296,232311257,153399,33401,"[ 1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1]"
20,268114,225548789,27100,27998,[1 1 1 1 1 1]
20,260648,57475744,52066,52865,[1 1 1 1 1 1 1 1 1 1 1]
20,445226,5246931,11300,12213,[1 1 1]
20,552940,129180766,10800,2495,[ 0 -1 -1]
20,336490,229904936,57366,2190,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
20,589321,237576301,10200,1605,[ 0 -1 -1]
20,48481,225699115,12449,19465,[1 1 1]
20,560489,121758803,6033,1994,[ 0 -1]
20,20319,56898683,93666,33036,[ 1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
20,212908,228656908,118450,2331,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
20,100168,176367411,105166,5830,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
20,646716,243816978,54400,8794,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
20,218765,259616174,50350,51871,[1 1 1 1 1 1 1 1 1 1 1]
20,432812,177134241,34933,34208,[1 1 1 1 1 1 0]
20,404289,166005457,47600,7533,[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1]
20,556425,185594591,33016,2173,[ 0 -1 -1 -1 -1 -1 -1]
20,600065,209817412,84666,85211,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
20,442736,31444460,30500,4072,[ 0 -1 -1 -1 -1 -1 -1]
20,463340,84538610,182383,65991,"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
20,271694,176716135,165733,5345,"[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
20,628184,231833067,57200,11182,[ 1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
20,413363,230776934,8433,16590,[1 1]
20,525152,168201558,160650,167397,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
20,560298,237233534,44933,1098,[ 0 -1 -1 -1 -1 -1 -1 -1 -1]
20,318526,234198643,138433,3179,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1]"
20,597736,221928316,10500,941,[ 0 -1 -1]
20,157540,232311257,18300,1552,[ 0 -1 -1 -1]
20,43266,209700418,17400,18336,[1 1 1 1]
20,581186,165950948,72800,3582,[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
20,404695,69175304,11300,8554,[ 1  0 -1]
20,555631,182342805,11600,13844,[1 1 1]
20,408020,51294119,150932,152415,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
20,321910,56343004,15812,15666,[1 1 1 0]
20,179001,227121328,6600,4934,[ 0 -1]
20,482733,146559102,15033,31221,[1 1 1 1]
20,29493,229661083,16216,1789,[ 0 -1 -1 -1]
20,539773,237233534,13166,24292,[1 1 1]
20,262624,119786071,52666,84667,[1 1 1 1 1 1 1 1 1 1 1]
20,82473,232331507,13366,14320,[1 1 1]
20,606947,206497431,36166,27536,[ 1  1  1  1  1  0 -1 -1]
20,528452,84538610,39733,19757,[ 1  1  1  0 -1 -1 -1 -1]
20,409403,56174692,58892,50276,[ 1  1  1  1  1  1  1  1  1  1  0 -1]
20,51258,168201558,167560,801,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
20,647051,251685356,147083,33184,"[ 1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1]"
20,606443,185208517,12166,4073,[ 0 -1 -1]
20,567380,176367411,29016,8352,[ 1  0 -1 -1 -1 -1]
20,348137,55897647,102966,79787,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1]
20,470964,129180766,152866,45190,"[ 1  1  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1]"
20,552604,206279148,15033,1864,[ 0 -1 -1 -1]
20,624448,226696827,40933,2332,[ 0 -1 -1 -1 -1 -1 -1 -1 -1]
20,65512,31377167,151566,7275,"[ 1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1]"
20,61929,56713896,53450,54553,[1 1 1 1 1 1 1 1 1 1 1]
20,427120,119616873,16800,5065,[ 1  0 -1 -1]
20,384445,5246931,13750,11496,[1 1 0]
20,448632,83533964,190900,155024,"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1]"
20,112956,226985441,127600,2797,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1]"
20,243430,119616873,160333,1801,"[ 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1]"
20,472373,119405352,11333,18369,[1 1 1]
20,648873,257121127,41016,42554,[1 1 1 1 1 1 1 1 1]
20,230174,176016347,62833,29838,[ 1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1]
20,346041,231706537,34834,33307,[1 1 1 1 1 1 0]
20,418835,83381764,22500,17151,[ 1  1  1  0 -1]
20,407184,31404870,7266,7480,[1 1]
20,48455,51294119,148100,33471,"[ 1  1  1  1  1  1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1]"
20,432969,119405352,8080,16126,[1 1]
20,429222,56611458,11533,9643,[ 1  0 -1]
